HP:0010922	Membranous cataract	膜性白内障	一种特殊类型的白内障，晶体物质缩小，压平囊膜，晶体上很少或没有皮质或上皮细胞。	A form of cataract in which the lens substance has shrunk, leaving a collapsed, flattened capsule with little or no cortex or epithelium on the lens.
HP:0010923	Anterior subcapsular cataract	前囊下白内障	白内障累及晶状体的前极（FMA:58897），紧邻晶状体前囊膜`（FMA:58881）。	A type of cataract affecting the `Anterior pole of lens` (FMA:58897) immediately adjacent to ('beneath') the `Lens capsule` (FMA:58881).
HP:0010924	Posterior cortical cataract	后皮质型白内障	此型白内障主要累及晶体后方的皮质。	A `cataract` (HP:0000518) that affects the posterior part of the `cortex of the lens` (FMA:58970).
HP:0010925	Nuclear punctate cataract	核性点状白内障	#####	Nuclear punctate cataract， one type of cataract
HP:0010926	Aculeiform cataract	Aculeiform 白内障	一种核性白内障，其特征为玻璃纤维状或针状晶体突起呈放射状排列，主要位于或邻近晶体的瞳孔轴向区。	A kind of nuclear cataract characterized by fiberglasslike or needlelike crystals projecting in different directions, through or close to the axial region of the lens.
HP:0010927	Abnormality of divalent inorganic cation homeostasis	二价无机阳离子稳态平衡异常	`二价无机阳离子稳态平衡`（GO:0072507）的异常。	An abnormality of `divalent inorganic cation homeostasis` (GO:0072507).
HP:0010928	Abnormality of orotic acid metabolism	乳清酸代谢异常	`乳清酸`（CHEBI:16742）的代谢异常。	An abnormality of the metabolism of `orotic acid` (CHEBI:16742).
HP:0010929	Abnormality of cation homeostasis	阳离子的稳态平衡异常	`阳离子体内稳态平衡`的异常（GO:0055080）。	An abnormality of `cation homeostasis` (GO:0055080).
HP:0010930	Abnormality of monovalent inorganic cation homeostasis	单价无机阳离子稳态平衡异常	`单价无机阳离子稳态平衡`（GO:0055067）的异常。	An abnormality of `monovalent inorganic cation homeostasis` (GO:0055067).
HP:0010931	Abnormality of sodium homeostasis	钠离子稳态平衡异常	`钠离子 `（CHEBI:29101）浓度的异常。	An abnormal concentration of `sodium` (CHEBI:29101).
HP:0010932	Abnormality of nucleobase metabolism	核碱基代谢异常	`核碱基代谢过程`（GO:0009112）的异常。	An abnormality of a `nucleobase metabolic process` (GO:0009112).
HP:0010933	Abnormality of xanthine metabolism	黄嘌呤代谢异常	`黄嘌呤代谢过程`（GO:0046110）的异常。	An abnormality of a `xanthine metabolic process` (GO:0046110).
HP:0010934	Xanthinuria	黄嘌呤尿症	在`urine`:`xanthine`（15318 CHEBI）浓度增加（FMA:12274）。	An increased concentration of `xanthine` (CHEBI:15318) in the `urine` (FMA:12274).
HP:0010935	Abnormality of the upper urinary tract	上尿路异常	上尿路的异常。	An abnormality of the `upper urinary tract` (FMA:45658).
HP:0010936	Abnormality of the lower urinary tract	下尿路异常	下尿路的异常。	An abnormality of the `lower urinary tract` (FMA:45659).
HP:0010937	Abnormality of the nasal skeleton	鼻骨架异常	鼻骨架的异常	An abnormality of the `nasal skeleton` (FMA:60116).
HP:0010938	Abnormality of the external nose	外鼻异常	外鼻的异常。	An abnormality of the `external nose` (FMA:59515).
HP:0010939	Abnormality of the nasal bone	鼻骨异常	鼻骨的异常，包括该`左鼻骨`和`右鼻骨`	An abnormality of the `nasal bone` (FMA:52745), comprising the `left nasal bone` (FMA:53648) and the `right nasal bone` (FMA:53647).
HP:0010940	aplasia/Hypoplasia of the nasal bone	鼻骨未发育/发育不全	#####	Absence or underdevelopment of the `nasal bone` (FMA:52745).
HP:0010941	aplasia of the nasal bone	鼻骨未发育	鼻骨缺如	Absence of the `nasal bone` (FMA:52745).
HP:0010942	Echogenic intracardiac focus	心室强光点	心室强光点是因产前超声检查关注于胎儿超声回声增强而发现的。强光点可出现在一个或两个心室内。心室强光点是指胎儿心室内的、与邻近肋骨回声相似的超声现象，这种回声光点一般出现于一个或两个心室的乳突肌内。	A finding of a focus of increased echogenicity upon prenatal ultrasound examination of the fetus. The foci may be present in one or both ventricles. Echogenic intracardiac focus (EICF) is defined as a focus of echogenicity comparable to bone, in the region of the papillary muscle in either or both ventricles of the fetal heart.
HP:0010943	Echogenic fetal bowel	胎儿肠管回声增强	肠管回声增强是指胎儿肠管回声强度接近或高于其周围骨骼回声的强度。	Echogenic bowel is defined as fetal bowel with homogenous areas of echogenicity that are equal to or greater than that of surrounding bone.
HP:0010944	Abnormality of the renal pelvis	肾盂异常	肾盂的异常。	An abnormality of the `renal pelvis` (FMA:15575).
HP:0010945	Fetal pyelectasis	胎儿肾盂扩张	轻度肾盂扩张被定义为超声检查时低回声球形或椭圆形的肾盂扩大，起码是5毫米以上但不超过10毫米。测量时取横截面，通过胎儿肾盂，采集最大前后径。	Mild pyelectasis is defined as a hypoechoic spherical or elliptical space within the renal pelvis that measures at least 5mm and not more than 10 mm. The measurement is taken on a transverse section through the fetal renal pelvis using the maximum anterior-to-posterior measurement.
HP:0010946	Dilatation of the renal pelvis	肾盂扩张	肾盂呈扩张状态。	The presence of `dilatation` (MPATH:66) of the `renal pelvis` (FMA:15575).
HP:0010947	Abnormality of ductus venosus blood flow	静脉导管血流异常	静脉导管中血流的速度或方向异常，可反映胎儿心功能和胎儿的整体发育状况。	The abnormal velocity or direction of blood flow in the ductus venosus， which can reflect the fetus cardiac function and overall development.
HP:0010948	Abnormality of the fetal cardiovascular system	胎儿心血管系统异常	胎儿循环系统异常或胎儿超声心动图发现的异常。	An abnormality of the fetal circulation  system or fetal echocardiogram.
HP:0010949	Abnormality of umbilical vein blood flow	脐静脉血流异常	孕早期产前超声发现的脐静脉血流异常。	An first-trimester prenatal ultrasound finding of abnormal blood flow in the umbilical vein.
HP:0010950	Abnormality of the fourth ventricle	第四脑室异常	在`第四脑室`的异常（FMA:78469）。	An abnormality of the `fourth ventricle` (FMA:78469).
HP:0010951	Abnormality of the third ventricle	第三脑室异常	在`第三脑室`的异常（FMA:78454）。	An abnormality of the `third ventricle` (FMA:78454 ).
HP:0010952	Mild fetal ventriculomegaly	轻度胎儿脑室扩大	发生于胎儿期的脑室扩大（HP:0002119）的一种类型，通常利用产前超声诊断。脑室扩大定义为是体径10mm以上。轻度脑室扩大（MVM）定义为10至15毫米之间。从丘脑核团水平的轴位完成测量，刚好低于测量BPD（PMID:16100637）的标准图像。	A kind of `ventriculomegaly` (HP:0002119) occurring in the fetal period and usually diagnosed by prenatal ultrasound. Cerebral ventriculomegaly is defined by atrial measurements 10 mm or more. Mild ventriculomegaly (MVM) is defined as measurements between 10 and 15 mm. Measurements are obtained from an axial plane at the level of the thalamic nuclei just below the standard image to measure the BPD (pmid:16100637).
HP:0010953	Noncommunicating hydrocephalus	非交通性脑积水	引流脑脊液的脑室系统或蛛网膜下腔阻塞后导致的一种脑积水。	A form of `hydrocephalus` (HP:0000238) in which the flow of cerebrospinal fluid (CSF) within the cerebral ventricular system or in the outlets of the CSF to the arachnoid space is obstructed.
HP:0010954	Hypoplastic right heart	右心发育不全	心脏的右侧结构发育不全。	Underdevelopment of the right-sided structures of the heart.
HP:0010955	Dilatation of the bladder	膀胱扩张	膀胱呈扩张状态。	The presence of a `dilated` (PATO:0001571) `urinary bladder` .
HP:0010956	Fetal megacystis	胎儿巨膀胱症	胎儿巨大膀胱指在任何孕周呈现的膀胱异常增大。	Fetal megacystis is an abnormally enlarged bladder identified at any gestational age.
HP:0010957	Congenital posterior urethral valve	先天性后尿道瓣膜	一种发育异常，导致男性后尿道发生瓣膜状阻塞。	A developmental defect resulting in an obstructing membrane in the posterior male urethra.
HP:0010958	Bilateral renal agenesis	双肾缺如	双侧肾缺如。	A `bilateral` (PATO:0000618) form of `agenesis` (MPATH:57) of the `kidney` (FMA:7203).
HP:0010959	Congenital cystic adenomatoid malformation of the lung	先天性肺囊性腺瘤样畸形	先天性囊性腺瘤样畸形（CCAM）可以在产前诊断，超声可显示囊性或实性肺癌。CCAM不具有系统性动脉血液供应（与支气管肺隔离症相反），它是源自胚胎发育畸形的肺内的囊性区域。	Congenital cystic adenomatoid malformation (CCAM) can be diagnosed prenatally if ultrasound shows a cystic or solid lung tumor. A CCAM does not have systemic arterial blood supply (in contrast to bronchopulmonary sequenstration). It is a cystic area within the lung that originates from abnormal embryogenesis.
HP:0010960	Bronchopulmonary sequestration	支气管肺隔离症	无功能肺组织的囊性肿块（显微镜下改变），与气管支气管树不相通。	The presence of microscopic cystic masses of nonfunctioning pulmonary tissue that lack an obvious communication with the tracheobronchial tree.
HP:0010961	Intralobar sequestration	叶内型肺隔离症	与周围正常肺成为一体的一种支气管肺隔离症。	A kind of `bronchopulmonary sequestration` that is incorporated into the normal surrounding lung.
HP:0010962	Extralobar sequestration	叶外型肺隔离症	支气管肺隔离症一种，它与正常的肺完全不连续，并被独立的胸膜包围。	A kind of `bronchopulmonary sequestration` that is completely discrete from the normal lung and is surrounded by separate pleura.
HP:0010963	Absence of stomach bubble on fetal sonography	胎儿超声下胃泡缺如	孕14周产前超声可见充盈的胎儿胃泡。这个术语指的是孕16~20周超声下胎儿胃泡未显示。	By the 14th week of gestation it is nearly always possible to visualized the fluid-filled fetal stomach bubble on prenatal sonography. This term refers to the absence of a normal fetal stomach bubble on fetal ultrasonography performed at around 16 to 20 weeks' gestation.
HP:0010964	Abnormality of long-chain fatty-acid metabolism	长链脂肪酸代谢异常	`长链脂肪酸`(CHEBI:15904)的代谢异常。	An abnormality of `long-chain fatty acid` (CHEBI:15904) metabolism.
HP:0010965	Abnormality of phytanic acid metabolism	植烷酸代谢异常	`植烷酸`（CHEBI:16285）的代谢异常。	An abnormality of `phytanic acid` (CHEBI:16285) metabolism.
HP:0010966	Abnormality of fatty-acid anion metabolism	脂肪酸阴离子代谢异常	`脂肪酸阴离子`（CHEBI:28868）的代谢异常。	An abnormality of `fatty acid anion` (CHEBI:28868) metabolism.
HP:0010967	Abnormality of carnitine metabolism	肉碱代谢异常	`肉碱 `（CHEBI:17126）的代谢异常。	An abnormality of `carnitine` (CHEBI:17126) metabolism.
HP:0010968	Abnormality of liposaccharide metabolism	脂多糖代谢异常	`脂多糖`（CHEBI:35740）的代谢异常。	An abnormality of `liposaccharide` (CHEBI:35740) metabolism.
HP:0010969	Abnormality of glycolipid metabolism	糖脂代谢异常	`糖脂`（CHEBI:33563）的的代谢异常。	An abnormality of `glycolipid` (CHEBI:33563) metabolism.
HP:0010970	Blood group antigen abnormality	血型抗原异常	红细胞的细胞表面血型分子的异常。	An abnormality of an erythrocyte cell surface molecule.
HP:0010971	Absence of Lutheran antigen on erythrocytes	红细胞路德抗原（Lutheran抗原）缺失	红血细胞的表面上的Lutheran抗原缺失（I型整合膜糖蛋白）。	Absence of the Lutheran antigen (a type I integral membrane glycoprotein) from the surface of red blood cells.
HP:0010972	Anemia of inadequate production	红细胞 生成不足性贫血	一种以红细胞生成不足为特征的贫血（HP:0001903）。	A kind of `anemia` (HP:0001903) characterized by inadequate production of erythrocytes.
HP:0010974	Abnormality of myeloid leukocytes	髓性白细胞异常	髓性白细胞（:0000766 CL）的异常。	An abnormality of `myeloid leukocytes` (CL:0000766).
HP:0010975	Abnormality of B cell number	B细胞数量异常	B细胞（CL:0000236）的数量异常。B细胞在骨髓成熟后迁移到外周血淋巴系统，并分化为浆细胞或记忆细胞。	A deviation from the normal count of `B cells` (CL:0000236), i.e., the cells that are formed in the bone marrow, migrate to the peripheral lymphatic system, and mature into plasma cells or memory cells.
HP:0010976	B lymphocytopenia	B淋巴细胞减少症	B淋巴细胞（:0000236 CL）数量的异常降低。	An abnormal decrease from the normal count of `B cells` (CL:0000236).
HP:0010977	Abnormality of phagocytes	吞噬细胞异常	吞噬细胞异常（CL:0000518）。	An abnormality of `phagocytes` (CL:0000518).
HP:0010978	Abnormality of immune system physiology	免疫系统功能异常	`免疫系统`的功能异常（FMA:9825）。	A functional abnormality of the `immune system` (FMA:9825).
HP:0010979	Abnormality of the level of lipoprotein cholesterol	脂蛋白胆固醇水平的异常	`血液`（FMA:9670）中'脂蛋白胆固醇`(CHEBI:50404)水平的异常增加或减少。	An abnormal increase or decrease in the level of `lipoprotein cholesterol` (CHEBI:50404) in the `blood` (FMA:9670).
HP:0010980	Hyperlipoproteinemia	高脂蛋白血症	在`blood`（FMA:9670）:在'脂蛋白cholesterol`（50404 CHEBI）水平的异常增加。	An abnormal increase in the level of `lipoprotein cholesterol` (CHEBI:50404) in the `blood` (FMA:9670).
HP:0010981	Hypolipoproteinemia	低脂蛋白血症​​	在`blood`（FMA:9670）:在'脂蛋白cholesterol`（50404 CHEBI）水平的异常降低。	An abnormal decrease in the level of `lipoprotein cholesterol` (CHEBI:50404) in the `blood` (FMA:9670).
HP:0010982	Polygenic inheritance	多基因遗传	#####	A type of multifactorial inheritance governed by the simultaneous action of many (more than three) gene loci.
HP:0010983	Oligogenic inheritance	寡基因遗传	#####	A type of multifactorial inheritance governed by the simultaneous action of a few gene loci. It is recommended this term be used for traits governed by three loci, although it is noted that usage of this term in the literature is not uniform.
HP:0010984	Digenic inheritance	双基因遗传	#####	A type of multifactorial inheritance governed by the simultaneous action of two gene loci.
HP:0010985	Gonosomal inheritance	性连锁遗传	#####	A mode of inheritance that is observed for traits related to a gene encoded on the sex chromosomes.
HP:0010987	Abnormality of cellular immune system	细胞免疫系统异常	构成`免疫系统`（FMA:9825）的细胞形态和数量的异常。	An abnormality of the morphology or counts of the cells that make up the `immune system` (FMA:9825).
HP:0010988	Abnormality of the extrinsic pathway	外源性凝血异常	凝血级联中外源性途径（也被称为组织因子途径）的异常（GO:0007598）。	An abnormality of the `extrinsic pathway` (GO:0007598) (also known as the tissue factor pathway) of the coagulation cascade.
HP:0010989	Abnormality of the intrinsic pathway	内源性凝血异常	异常的内源途径（GO:0007597）（也称为接触活化途径）凝血级联。	An abnormality of the `intrinsic pathway` (GO:0007597) (also known as the contact activation pathway) of the coagulation cascade.
HP:0010990	Abnormality of the common coagulation pathway	共同凝血途径异常	共同凝血途径功能异常（GO:0072377）。	An abnormality of `blood coagulation, common pathway` (GO:0072377).
HP:0010991	Abnormality of the abdominal musculature	腹部肌肉系统异常	腹部肌肉的异常。	An abnormality of the `abdominal musculature` (FMA:86917).
HP:0010992	Stress urinary incontinence	应激性尿失禁	在用力或打喷嚏、咳嗽等动作时发生的不自主漏尿。	Involuntary urine leakage synchronous with exertion, or actions such as sneezing, or coughing.
HP:0010993	Abnormality of the cerebral subcortex	大脑皮质下异常	在`脑皮质下`的异常（FMA:242188）。	An abnormality of the `cerebral subcortex` (FMA:242188).
HP:0010994	Abnormality of the striatum	纹状体异常	纹状体异常（FMA:77618）。	Abnormality of the striatum (FMA:77618).
HP:0010995	Abnormality of dicarboxylic acid metabolism	二羧酸代谢异常	`二羧酸 ` (CHEBI:35692) 的代谢异常。	An abnormality of `dicarboxylic acid` (CHEBI:35692) metabolism.
HP:0010996	Abnormality of monocarboxylic acid metabolism	一元羧酸代谢异常	`一元羧酸`（CHEBI:25384）的代谢异常。	An abnormality of `monocarboxylic acid` (CHEBI:25384) metabolism.
HP:0010997	Chromosomal breakage induced by ionizing radiation	电离辐射诱发的染色体断裂	用电离辐射处理培养的血淋巴细胞或其它细胞时，染色体断裂的数量增加。	Increased amount of chromosomal breaks in cultured blood lymphocytes or other cells induced by treatment with ionizing radiation.
HP:0010998	Increased susceptibility to spontaneous sister chromatid exchange	姐妹染色单体自发性交换的易发性增高	在自发姐妹染色单体交换的次数的增加的淋巴细胞或其它细胞的细胞培养物观察到的。	An increase in the number of spontaneous sister chromatid exchanges observed in cell culture of lymphocytes or other cells.
HP:0010999	aplasia of the optic tract	视束的发育缺陷	由于各种先天或后天因素引起视束发育障碍。	Developmental defects in the optic tract
HP:0011000	aplasia/Hypoplasia of the optic tract	视束发育缺陷/发育不全	视束指视交叉与外侧膝状体之间的结构。每一侧视束包括来自同侧视网膜不交叉纤维和对侧视网膜鼻侧的交叉纤维,由于各种先天或后天因素引起视束发育缺陷或不全而引起不同程度视力受损。	The optic tract refers to a segment between the optic chiasm and the lateral geniculate body. Each side bundle includes cross fibers from the ipsilateral retinal non-crossing fibers and the contralateral nasal retina，due to a variety of congenital or acquired factors caused visual developmental defects or incomplete caused by varying degrees of visual impairment
HP:0011001	Increased bone mineral density	骨密度增加	骨密度（每立方厘米骨头的物质量）异常增加，通常称为骨硬化。骨硬化可以通过放射学检查，表现为受影响骨骼的白度增加（密度）。	An abnormal increase of bone mineral density, that is, of the amount of matter per cubic centimeter of bones which is often refered to as osteosclerosis. Osteosclerosis can be detected on radiological examination as an increased whiteness (density) of affected bones.
HP:0011002	Osteopetrosis	骨硬化	骨组织形成致密的骨小梁异常增多。尽管骨组织密度增加，骨硬化骨骼比正常谷歌更趋于断裂。	Abnormally increased formation of dense trabecular bone tissue. Despite the increased density of bone tissue, osteopetrotic bones tend to be more fracture-prone than normal.
HP:0011003	Severe Myopia	重度近视	近视大于-6.00屈光度的严重形式。	A severe form of myopia with greater than -6.00 diopters.
HP:0011004	Abnormality of the systemic arterial tree	全身动脉树异常	全身动脉树异常，其中包括主动脉及其它全身动脉（FMA:49894）。	An abnormality of the `systemic arterial tree` (FMA:49894), which consists of the aorta and other systemic arteries.
HP:0011005	Mixed cirrhosis	混合性肝硬化	肝硬化的一种，其特征为具有大小不等的再生性结节。	A type of `cirrhosis` (HP:0001394) characterized by the presence of regenerative nodules of a variety of sizes.
HP:0011006	Abnormality of the musculature of the neck	颈部肌肉异常	颈部肌肉组织的异常。	An abnormality of the `neck musculature` (FMA:71290).
HP:0011008	Temporal pattern	疾病进展的时限性	#####	The speed at which disease manifestations appear and develop.
HP:0011009	Acute	急性	#####	Sudden appearance of disease manifestations over a short period of time.
HP:0011010	Chronic	慢性	#####	Slow, creeping onset, slow progress and long continuance of disease manifestations.
HP:0011011	Subacute	亚急性	#####	Somewhat rapid onset and change of disease manifestations.
HP:0011012	Abnormality of polysaccharide metabolism	多糖代谢异常	`多糖`（CHEBI:18154）的代谢异常。	An abnormality of the metabolism of `polysaccharide` (CHEBI:18154).
HP:0011013	Abnormality of carbohydrate metabolism/homeostasis	碳水化合物代谢/体内稳态平衡异常	`碳水化合物`(CHEBI:23008)的代谢/体内稳态平衡异常。	An abnormality of the metabolism/homeostasis of a `carbohydrate` (CHEBI:23008).
HP:0011014	Abnormal glucose homeostasis	葡萄糖内稳态平衡异常	体内葡萄糖稳态平衡的异常（GO:0042593）。	Abnormality of `glucose homeostasis` (GO:0042593).
HP:0011015	Abnormality of blood glucose concentration	血糖浓度异常	`血液`（FMA:9670）中`葡萄糖`（17234 CHEBI）的浓度异常。	An abnormality of the concentration of `glucose` (CHEBI:17234) in the `blood` (FMA:9670).
HP:0011016	Abnormality of urine glucose concentration	尿中葡萄糖浓度异常	尿中葡萄糖的浓度异常。	An abnormality of the concentration of `glucose` (CHEBI:17234) in the `urine` (FMA:12274).
HP:0011017	Abnormality of cell physiology	细胞生理异常	`细胞化过程 `（GO:0009987）中的异常。	An abnormality in a `cellular process` (GO:0009987).
HP:0011018	Abnormality of the cell cycle	细胞周期异常	细胞周期`（GO:0007049）的异常。	An abnormality of the `cell cycle` (GO:0007049).
HP:0011019	Abnormality of chromosome condensation	染色体凝缩异常	`染色体凝缩`（GO:0030261）的异常。	An abnormality of `chromosome condensation` (GO:0030261).
HP:0011020	Abnormality of mucopolysaccharide metabolism	粘多糖代谢异常	`粘多糖`（CHEBI:37395）的代谢异常。	An abnormality of the metabolism of `mucopolysaccharide` (CHEBI:37395).
HP:0011021	Abnormality of circulating enzyme level	循环系统内酶浓度水平异常	#####	#####
HP:0011022	Abnormality of unsaturated fatty acid metabolism	不饱和脂肪酸代谢异常	`不饱和脂肪酸`(CHEBI:27208)的代谢异常。	An abnormality of `unsaturated fatty acid` (CHEBI:27208) metabolism.
HP:0011023	Abnormality of prostaglandin metabolism	前列腺素代谢异常	`前列腺素`（CHEBI:26333）的代谢异常。	An abnormality of `prostaglandin` (CHEBI:26333) metabolism.
HP:0011024	Abnormality of the gastrointestinal tract	胃肠道异常	胃肠道的异常。	An abnormality of the `gastrointestinal tract` (FMA:71132).
HP:0011025	Abnormality of cardiovascular system physiology	心血管系统生理异常	心血管系统功能异常。	`Abnormal` (PATO:0000460) `functionality` (PATO:0001509) of the `cardiovascular system` (FMA:7161).
HP:0011026	aplasia/Hypoplasia of the vagina	阴道发育不全/发育不良	阴道发育不全或发育不良。	`Aplasia` (MPATH:58) or developmental hypoplasia of the `vagina` (FMA:19949).
HP:0011027	Abnormality of the fallopian tube	输卵管异常	输卵管的异常。	An abnormality of the `fallopian tube` (FMA:18245).
HP:0011028	Abnormality of blood circulation	血液循环异常	心血管系统在进行血液循环或物质运输方面出现的异常。	An abnormality of `blood circulation` (GO:0008015).
HP:0011029	Internal hemorrhage	内出血	在机体（FMA:20394）内的出血现象（MPATH:119）。	The presence of `hemorrhage` (MPATH:119) within the `body` (FMA:20394).
HP:0011030	Abnormality of transition element cation homeostasis	过渡元素阳离子稳态平衡异常	`过渡元素的阳离子`（CHEBI:33515）的内稳态平衡（浓度）的异常。	An abnormality of the homeostasis (concentration) of `transition element cation` (CHEBI:33515).
HP:0011031	Abnormality of iron homeostasis	铁紊乱	`铁阳离子`（CHEBI:24875）的内稳态平衡（浓度）异常。	An abnormality of the homeostasis (concentration) of `iron cation` (CHEBI:24875).
HP:0011032	Abnormality of fluid regulation	体液调节异常	`体内液体的调节`（GO:0050878）异常。	An abnormality of the `regulation of body fluids` (GO:0050878).
HP:0011033	Impairment of fructose metabolism	果糖代谢障碍	一个`果糖代谢process`的资产减值（GO:0006000）。	An impairment of a `fructose metabolic process` (GO:0006000).
HP:0011034	Amyloidosis	淀粉样变	一个或多个组织内出现`淀粉样沉积`(MPATH:34)。淀粉样变可定义为淀粉样物质在体内一个或多个部位的胞外沉积。	The presence of `amyloid deposition` (MPATH:34) in one or more tissues. Amyloidosis may be defined as the extracellular deposition of amyloid in one or more sites of the body.
HP:0011035	Abnormality of the renal cortex	肾皮质异常	肾皮质层的异常。	An abnormality of the `cortex of the kidney` (FMA:15581).
HP:0011036	Abnormality of renal excretion	肾排泄异常	肾脏排尿和/或特定物质能力的异常。	An altered ability of the kidneys to void urine and/or specific substances.
HP:0011037	Decreased urine output	少尿	尿生成量下降。	A `decreased rate` (PATO:0000911) of urine production.
HP:0011038	Abnormality of renal resorption	肾脏重吸收异常	肾重吸收的异常（GO:0070293）。	An abnormality of `renal absorption` (GO:0070293).
HP:0011039	Abnormality of the helix	耳轮异常	耳轮异常（FMA: 60992）。耳轮是指从耳根部延伸出来止于耳垂外缘的软骨组织。	An abnormality of the `helix` (FMA:60992). The helix is the outer rim of the ear that extends from the insertion of the ear on the scalp (root) to the termination of the cartilage at the earlobe.
HP:0011040	Abnormality of the intrahepatic bile duct	肝内胆管异常	肝内胆管的异常。	An abnormality of the `intrahepatic bile duct` (FMA:15766).
HP:0011041	aplasia/Hypoplasia of the cervical spine	颈椎未发育发育不全	`颈椎`（FMA:24138）`未发育` (MPATH:58)或发育不全（FMA:24138）。	`Aplasia` (MPATH:58) or developmental hypoplasia of the `cervical vertebral column` (FMA:24138).
HP:0011042	Abnormality of potassium homeostasis	钾离子稳态平衡异常	`钾离子`（CHEBI:29103）的浓度异常。	An abnormal concentration of `potassium` (CHEBI:29103).
HP:0011043	Abnormality of circulating adrenocorticotropin level	血促肾上腺皮质激素水平异常	血液中促肾上腺皮质激素的浓度异常。	An "abnormal" (PATO:0000460) "concentration" (PATO:0000033) of "corticotropin" (CHEBI:3892) in the "blood" (FMA:9670).
HP:0011044	Abnormal number of permanent teeth	恒牙数目异常	恒牙的数目改变。	The presence of an `altered number of` of `permanent teeth`
HP:0011045	Agenesis of permanent maxillary central incisor	恒上颌中切牙发育不全	恒上颌中切牙发育不全。	`Agenesis` (MPATH:57) of `upper secondary incisor` (FMA:55712).
HP:0011046	Agenesis of primary maxillary central incisor	乳上颌中切牙发育不全	乳上颌中切牙发育不全。	`Agenesis` (MPATH:57) of `upper central primary incisor` (FMA:84216).
HP:0011047	Agenesis of primary mandibular central incisor	乳下颌中切牙发育不全	乳下颌中切牙发育不全。	`Agenesis` (MPATH:57) of `lower primary incisor` (FMA:84215).
HP:0011048	Agenesis of permanent mandibular central incisor	恒下颌中切牙发育不全	恒下颌中切牙发育不全。	`Agenesis` (MPATH:57) of `lower secondary incisor` (FMA:55713).
HP:0011049	Agenesis of primary maxillary lateral incisor	乳上颌侧切牙发育不全	一个或多个上颌乳侧切牙发育不全，由乳上颌侧切牙构成。	`Agenesis` (MPATH:57) of one or more maxillary lateral incisor, comprising the `maxillary lateral primary incisor` (FMA84217).
HP:0011050	Agenesis of permanent maxillary lateral incisor	恒上颌侧切牙发育不全	一个或多个恒上颌侧切牙发育不全。	`Agenesis` (MPATH:57) of one or more `upper lateral secondary incisor` (FMA:55724).
HP:0011051	Agenesis of premolar	小臼齿发育不全	小臼齿发育不全。	`Agenesis` (MPATH:57) of `premolar tooth` (FMA:55637).
HP:0011052	Agenesis of maxillary premolar	上颌小臼齿发育不全	上颌小臼齿发育不全。	`Agenesis` (MPATH:57) of `maxillary premolar` (FMA:55716).
HP:0011053	Agenesis of mandibular premolar	下颌小臼齿发育不全	下颌小臼齿发育不全。	`Agenesis` (MPATH:57) of `mandibular premolar` (FMA:55717).
HP:0011054	Agenesis of molar	大臼齿发育不全	大臼齿发育不全。	`Agenesis` (MPATH:57) of `molar tooth` (FMA:55638).
HP:0011055	Agenesis of permanent molar	恒大臼齿发育不全	恒大臼齿发育不全。	`Agenesis` (MPATH:57) of `secondary molar tooth` (FMA:84207).
HP:0011056	Agenesis of first permanent molar tooth	第一恒大臼齿发育不全	上颌第一恒大臼齿或下颌第一恒大臼齿或两者皆发育不全。	`Agenesis` (MPATH:57) of either `maxillary first permanent molar` (FMA:55811) or `mandibular first permanent molar` (FMA:55814) or both.
HP:0011057	Agenesis of second permanent molar	第二恒大臼齿发育不全	下颌第二恒大臼齿或上颌第二恒大臼齿发育不全。	`Agenesis` (MPATH:57) of either `mandibular second permanent molar` (FMA:55815) or `maxillary second permanent molar` (FMA:55812).
HP:0011058	Generalized periodontitis	泛发性牙周炎	一种泛发性的牙周炎。	A generalized form of `periodontitis` (HP:0000165).
HP:0011059	Localized periodontitis	局部牙周炎	局部性的牙周炎。	A `localized` (PATO:0000627) form of `periodontitis` (HP:0000165).
HP:0011060	Dentinogenesis imperfecta limited to primary teeth	乳牙牙本质发育不良	仅影响乳牙的牙本质发育不良	`Developmental dysplasia` of `dentin` (FMA:55628) affecting only the `primary dentition` (FMA:55655).
HP:0011061	Abnormality of dental structure	牙齿结构异常	牙齿的结构或组成的异常。	An abnormality of the structure or composition of the teeth.
HP:0011062	Misalignment of incisors	切牙不齐	切牙排列不齐。	`Misaligned` (PATO:0001654) `incisor` (FMA:12823).
HP:0011063	Abnormality of incisor morphology	切牙形态异常	切牙形态的异常。	An abnormality of `morphology` (PATO:0000051) of the `incisor tooth` (FMA:12823).
HP:0011064	Abnormal number of incisors	切牙数目异常	存在切牙的数目改变。	The presence of an `altered number of` of the `incisor teeth`
HP:0011065	Conical incisor	圆锥形切牙	不正常的圆锥形形态的切牙。	An abnormal `conical` (PATO:0002021) morphology of the `incisor tooth` (FMA:12823).
HP:0011067	Mesiodens	正中冗牙	上颌中切牙之间的中线上存在多余牙齿。	The presence of a supernumerary tooth in the midline between the maxillary central incisors.
HP:0011068	Odontoma	牙瘤	牙瘤	The presence of an `odontoma` (MPATH:387).
HP:0011069	Increased number of teeth	牙齿数量增加	有多余的即额外的牙齿。	The presence of a `supernumerary` (PATO:0000470), i.e., extra, `tooth` (FMA:12516) or teeth.
HP:0011070	Abnormality of molar morphology	大臼齿形态异常	大臼齿形态的异常。	An abnormality of `morphology` (PATO:0000051) of `molar tooth` (FMA:55638).
